,tarih,city,city2,title,content,suc_turu_title,suc_turu_content
730,2024-06-08 00:00:00,aybastı,ordu,"Saldırıya uğrayan savcının eşi: ""Dehşete düşürücü bir olaydı""","  Ordu'nun Aybastı ilçesinde ailesi ile birlikte saldırıya uğrayan Cumhuriyet Savcısı Mücahit Şamil Koca'nın eşi Dilara Koca, yaşadıkları olayı anlattı. İş yerine gittikleri anda agresif tavırlarla karşılaştıklarını belirten Koca, olayın ardından saldırıya uğradıklarını ve annesinin ile 9,5 aylık bebeğinin yere düştüğünü söyledi. Olayın dehşetini ve üzüntüsünü dile getiren Koca, saldırganların hala agresif tavırlar sergilediğini ifade etti.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
731,2024-05-08 00:00:00,aybastı,ordu,Ordu'da Cumhuriyet savcısı ile restoran sahibi arasında tartışma,"  Ordu'nun Aybastı ilçesinde bir restoranda çıkan tartışma arbedeye dönüştü. Olay sonrası gözaltına alınan 15 kişiden 12'si serbest bırakıldı, 3 kişinin işlemleri sürüyor. Fatsa Cumhuriyet Başsavcılığı konuyla ilgili açıklama yaptı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
732,2023-07-20 00:00:00,aybastı,ordu,Ordulu Mustafa Pehlivan Yağlı Güreş ve Kültür Festivali Başladı,"  Ordu'nun Aybastı İlçesi Perşembe Yaylası'nda düzenlenen ve Türkiye'nin tanınan pehlivanlarının katıldığı 'Ordulu Mustafa Pehlivan Yağlı Güreş ve Kültür Festivali' başladı. Festivalin açılışında mehteran gösterileri ve halk oyunları sergilendi. Festivalde başarılı olan pehlivanlar, gelecek yıl Kırkpınar'da güreşecekler.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
733,2023-10-04 00:00:00,aybastı,ordu,"Müdür yardımcısının hastanede kaldığı, pijama ve terliklerle gezdiği iddiasına soruşturma","  ORDU'nun Aybastı Devlet Hastanesi'nde İdari ve Mali İşler Müdür Yardımcısı R.Ş.E.'nin (55) hastanede kaldığı, pijama, terlik gibi giysilerle dolaştığı ve odasında uyuduğu iddiaları üzerine Ordu İl Sağlık Müdürlüğü soruşturma başlattı.  ","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{""suç_türü"": ""Ekonomik Suçlar""}"
734,2021-01-08 00:00:00,aybastı,ordu,Son dakika haberi! Ordu'da jandarma ekipleri orman yangınlarına karşı nöbet tutuyor,  Son dakika haberleri: Ordu'da ormanlık alanların çoğunlukta bulunduğu Aybastı ilçesinde valiliğin ormanlara giriş yasağı kararı doğrultusunda jandarma ekipleri nöbet tutmaya başladı.  ,"{
  ""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""
}","{""suç_türü"": ""Hiçbiri""}"
735,2021-09-29 00:00:00,aybastı,ordu,"Kaymakam Aktaş: ""Halkımıza kapımız her zaman açıktır""","  Ordu'nun Aybastı Kaymakamı Şeyma Aktaş, halk buluşması kapsamında ilçe genelinde ilk esnaf ziyaretini gerçekleştirdi.  ","{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
736,2024-11-22 00:00:00,aydın,aydın,Aydın Kitap Fuarı'nda Her Yaştan Ziyaretçi Buluştu,"  Aydın Kitap Fuarı, Aydın ve çevresinden gelen binlerce ziyaretçiyle dolup taşıyor. Fuar, öğrencilere yazarlarla tanışma ve kitap imzalatma fırsatı sunarak büyük ilgi görüyor. Yerel yazarların katılımı ve çeşitli etkinliklerle zenginleşen fuar, her yaştan vatandaşın ilgisini çekiyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
737,2024-11-26 15:21:00,aydın,aydın,Cenaze Hazırlıkları İptal Edildi,"  Aydın'da hastane görevlisinin yanlış bilgisiyle cenaze hazırlığı başlatıldı, hasta kurtarıldı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
738,2024-11-26 21:49:00,aydın,aydın,Giresunspor Teknik Direktörü Metin Aydın İstifa Etti,"  Giresunspor'da üst üste 10 mağlubiyet sonrası teknik direktör Metin Aydın, istifa ettiğini duyurdu. Aydın, sosyal medya hesabından yaptığı paylaşımda, kulübe teşekkür ederek başarılar diledi.  ","{
""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
739,2024-11-26 21:32:00,aydın,aydın,Giresunspor'da Şok İstifa,"  Giresunspor'un teknik direktörü Metin Aydın, 10 mağlubiyet sonrası istifa etti.  ","{""suç_türü"": ""Hiçbiri""}","{
""suç_türü"": ""Hiçbiri""
}"
740,2024-11-26 15:25:00,aydın,aydın,Zeytin Hasadında İşçi Krizi,"  Aydın'da zeytin hasadı yapan Esma Doğan, yüksek yevmiye ile işçi bulamadıklarını belirtti.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
741,2024-11-26 17:25:00,aydın,aydın,"Kuyucakspor, Yatağanspor'u Son Dakikada Geçti","  Bölgesel Amatör Lig 7. Grup'ta Aydın temsilcisi Kuyucakspor, evinde konuk ettiği Yatağanspor'u 2-1 mağlup ederek 4. sıraya yükseldi. Karşılaşmada Kuyucakspor'un gollerini 85'te penaltıdan Mustafa Tutar, 90+4'te ise Yılmaz Lüle kaydetti.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
742,2024-11-26 12:00:00,aydın,aydın,Aydın'da Takla Atan Araçta 1 Ağır Yaralı,"  Köşk'te kontrolden çıkan otomobil takla attı, C.A. ağır yaralanarak hastaneye kaldırıldı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
743,2024-11-23 00:00:00,aydın,aydın,"Kardeşköy Mesire Alanı, Mahalleye Değer Katıyor","  Kardeşköy Mahalle Muhtarı Yusuf Alvan, Efeler Belediyesi tarafından hizmete açılan mesire alanı için Belediye Başkanı Anıl Yetişkin'e teşekkür etti. Alanın mahalle sakinleri için büyük bir eksikliği giderdiğini belirterek, yeni mesire alanının bölgenin çehresini değiştirdiğini vurguladı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
744,2024-12-08 00:00:00,aydıncık,mersin,Yozgat'ta meydana gelen kazada 2 kişi yaralandı,  Yozgat'ın Aydıncık ilçesinde meydana gelen kazada bir otomobil şarampole devrildi ve 2 kişi yaralandı. Yaralılar hastaneye kaldırıldı.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
745,2021-01-08 00:00:00,aydıncık,mersin,"Son dakika haber... İçişleri Bakan Yardımcısı İnce, orman yangınından etkilenen vatandaşlarla buluştu","  Son dakika haber... İçişleri Bakan Yardımcısı Muhterem İnce, Mersin'in Aydıncık ilçesindeki orman yangınından etkilenen vatandaşların her zaman yanında olacaklarını belirterek, ""Hem diğer zararlar hem de evleri zarar görenler için devletimizin imkanlarını seferber ediyoruz.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
746,2024-07-22 00:00:00,aydıncık,mersin,Mersin Büyükşehir Belediyesi Kent Orkestrası Aydıncık'ta konser verdi,"  Mersin Büyükşehir Belediyesi Kent Orkestrası, Aydıncık ilçesinde 'Yaz Dostum' konseri düzenledi. Pop müziğin sevilen şarkılarıyla sahne alan orkestra, vatandaşlara renkli bir akşam yaşattı. Konserin devam edeceği belirtildi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
747,2021-01-08 00:00:00,aydıncık,mersin,Mersin'deki orman yangınlarının tamamı kontrol altında,"  MERSİN'de Aydıncık, Bozyazı ve Silifke ilçelerinde son 4 günde çıkan 8 orman yangınının tamamı kontrol altına alındı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
748,2021-07-29 00:00:00,aydıncık,mersin,Son dakika haberi... MERSİN AYDINCIK'TAKİ ORMAN YANGINI İKİNCİ GÜNÜNDE,"  Son dakika haberi: Mersin'in Aydıncık ilçesinde başlayan orman yangını, ikinci günün akşamında halen devam ediyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
749,2024-09-24 00:00:00,aydıncık,mersin,Mersin'de Üreticilere Hibe Edilen Badem Soyma Makinesi İle İş Süresi Kısaldı,"  Mersin Büyükşehir Belediyesi, Aydıncık ve Gülnar ilçelerinde badem soymayı kolaylaştıran bir makine desteği sağladı. Üreticiler, makine sayesinde kabuk soyma işlemini bir saat gibi kısa bir sürede tamamlıyorlar, bu da kadınların iş yükünü önemli ölçüde hafifletiyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
750,2021-10-03 00:00:00,aydıncık,mersin,"""Afet Farkındalık Eğitimi"" düzenlendi","  Yozgat'ın Aydıncık İlçesinde Mahalle, Köy Muhtarları ve Azalarına yönelik AFAD ""Afet Farkındalık Eğitimi"" düzenlendi.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{
  ""suç_türü"": ""Hiçbiri""
}"
751,2021-02-08 00:00:00,aydıncık,mersin,Son dakika... Mezitli'nin kadınlarından yangın bölgelerine su ve gıda desteği,"  Son dakika haberlerine göre Mezitli Belediyesi Kadın Üretici Pazarlarındaki kadınlar, Aydıncık ve Silifke'deki orman yangınlarından etkilenen vatandaşlara su ve gıda gönderdi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
752,2020-12-10 00:00:00,aydıntepe,bayburt,Kışlık lezzetler şimdiden hazır ediliyor,  Bayburt'un Aydıntepe ilçesinde yaşayan kadınlar kendi yetiştirdikleri ya da pazardan aldıkları domateslerle kışlık menemen konservesi ve sıcak kazanların başında saatlerce kaynattıkları domates salçası yapıyor.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
753,2024-03-15 00:00:00,aydıntepe,bayburt,Aydıntepe'de Dolandırıcılık ve Uyuşturucuyla Mücadele Eğitimleri Verildi,"  Bayburt'un Aydıntepe ilçesinde İlçe Emniyet Amirliği ekipleri, vatandaşları dolandırıcılık konusunda bilgilendirdi ve öğrencilere uyuşturucuyla mücadele konularında eğitim verdi. Ayrıca, ilçe sakinlerine Uyuşturucuyla Mücadele uygulaması olan 'UYUMA' projesi tanıtıldı. Ekipler, broşür dağıtarak bilgilendirme faaliyetinde bulundu ve uygulamanın nasıl kullanılacağını anlattı. Aydıntepe Meslek Yüksekokulu Kız Öğrenci Yurdu'nda da uyuşturucuyla mücadele konusunda seminer düzenlendi ve öğrencilere UYUMA projesi tanıtıldı.  ","{""suç_türü"": ""Narkotik Suçları""}","{""suç_türü"": ""Narkotik Suçları""}"
754,2020-01-07 00:00:00,aydıntepe,bayburt,SGB'den Vali Kaldırım'a ziyaret,"  Sakarya Valisi Çetin Oktay Kaldırım, Sakarya Gazeteciler Birliği (SGB) yönetiminin yaptığı ziyaretinde Sakarya'nın çok güzel ve potansiyelinin yüksek bir şehir olduğunu belirterek, ""Sakarya'da güzel işleri hep birlikte yapacağız"" dedi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
755,2023-05-18 00:00:00,aydıntepe,bayburt,Bayburtlu uzman çavuş kalp krizine yenik düştü,"  Bayburt'un Aydıntepe ilçesi nüfusuna kayıtlı Jandarma Uzman Erbaş Ömerhan Kantaroğlu, Rize'nin Çamlıhemşin ilçesinde geçirdiği kalp krizi sonucu hayatını kaybetti.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Hiçbiri""}"
756,2023-10-25 00:00:00,aydıntepe,bayburt,Bayburt'ta sürüye saldıran kurtlar 50 koyunu öldürdü,  Bayburt'un Aydıntepe ilçesinde kurtların saldırısı sonucu 50 koyun öldü.  ,"{
""suç_türü"": ""Mala Karşı İşlenen Suçlar""
}","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}"
757,2020-04-09 00:00:00,aydıntepe,bayburt,"Fotokapana takılan kurt sürüsü, az kalsın çoban köpeğiyle burun buruna geliyordu","  Bayburt'ta kurt sürüsü fotokapanla görüntülendi Bayburt'un Aydıntepe ilçesi kırsalında bir grup doğasever fotokapanla, kurt sürüsünü görüntüledi. Görüntülerde kurt sürüsünün çoban köpeğiyle burun buruna geldiği görülüyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
758,2024-04-09 00:00:00,aydıntepe,bayburt,"Edirne'de Kalp Krizi Geçiren Uzman Çavuş Enes Timur, Bayburt'ta Defnedildi","  Edirne 9. Hudut Tugay Komutanlığı'nda görevli piyade uzman çavuş Enes Timur, geçirdiği kalp krizi sonucunda hayatını kaybetti. Timur'un cenazesi, memleketi Bayburt'un Aydıntepe ilçesindeki Çiğdemlik köyüne getirildi ve burada düzenlenen törenin ardından toprağa verildi. Cenaze törenine ailesi, yakınları ve yetkililer katıldı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
759,2021-12-27 00:00:00,aydıntepe,bayburt,Tuzla'da sahte içki operasyonunda 1 şüpheli gözaltına alındı,  Tuzla'da sahte içki üretimine yönelik operasyonda 1 şüpheli gözaltına alındı.  ,"{""suç_türü"": ""Ekonomik Suçlar""}","{""suç_türü"": ""Ekonomik Suçlar""}"
760,2020-11-20 00:00:00,ayrancı,karaman,Divle peynirine talep artınca 60 yıldır kullanılmayan mağarada da üretime başlanıyor,  Karaman'da yerin 36 metre derinliğindeki mağarada 5 ay bekletilen ve özelliğini de mağaranın flora yapısından alan Divle obruk peynirine son yıllarda talep arttı. Yılda yaklaşık 40 ton üretilen ve mağaradan çıkartılmadan yüzde 80'i satılan peynirin daha fazla üretilmesi için 60 yıldır kullanılmayan diğer mağara da kullanılmaya başlanacak.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
761,2022-04-10 00:00:00,ayrancı,karaman,"Jandarma, kaybolan 50 koyunu dronla buldu","  KARAMAN'ın Ayrancı ilçesinde sürüden ayrılıp kaybolan 50 koyun, jandarmanın drone ile yaptığı çalışma sonucu bulundu.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
762,2020-12-29 00:00:00,ayrancı,karaman,KIRKLARELİ - İki otomobil çarpıştı: 2 yaralı,  Kırklareli'nde çarpışan iki otomobilin sürücüleri yaralandı.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
763,2020-06-08 00:00:00,ayrancı,karaman,Yola dökülen mazot kazaya neden oldu: 2 yaralı,  Yola dökülen mazot kazaya neden oldu: 2 yaralı Mersin'in Erdemli ilçesinde meydana gelen trafik kazasında 2 kişi yaralandı.  ,"{
  ""suç_türü"": ""Şiddet Suçları""
}","{""suç_türü"": ""Hiçbiri""}"
764,2020-08-13 00:00:00,ayrancı,karaman,Vali Yardımcısı Ayrancı'nın 'Covid-19' testi pozitif çıktı,  Erzincan Vali Yardımcısı İhsan Ayrancı'nın 'Covid-19' testi pozitif çıktığı öğrenildi.  ,"{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
765,2020-09-22 00:00:00,ayrancı,karaman,Müftülükten mevsimlik tarım işçilerine Kur'an ve kitap hediyesi,"  Gümüşhacıköy İlçe Müftülüğü tarafından, ilçeye çalışmak için gelen mevsimlik tarım işçilerine Kur'an-ı Kerim ve dini kitaplar hediye edildi.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{
  ""suç_türü"": ""Hiçbiri""
}"
766,2022-09-12 00:00:00,ayrancı,karaman,Karaman'da iki otomobil çarpıştı: 7 yaralı,  Karaman'da kontrolden çıkan otomobilin karşı şeride geçerek başka bir otomobille çarpışması sonucu 7 kişi yaralandı.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Şiddet Suçları""}"
767,2020-08-25 00:00:00,ayrancı,karaman,Son dakika haberi: Ayrancı Belediyesi'nden badminton sporcularına malzeme desteği,"  Son dakika spor haberine göre Karaman'ın Ayrancı İlçe Belediye Başkanı Yüksel Büyükkarcı, Türkiye şampiyonasında belediyeyi temsil edecek olan badminton sporcularına eşofman ve forma takımı dağıttı.  ","{
   ""suç_türü"": ""Hiçbiri""
}","{
  ""suç_türü"": ""Hiçbiri""
}"
768,2024-11-13 00:00:00,ayvacık,çanakkale,74 Kaçak Göçmen Yakalandı,"  Çanakkale Ayvacık'ta, 36'sı çocuk 74 kaçak göçmen Sahil Güvenlik tarafından yakalandı.  ","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{""suç_türü"": ""Hiçbiri""}"
769,2024-05-10 00:00:00,ayvacık,çanakkale,Ayvacık'ta 18 Düzensiz Göçmen Yakalandı,"  Çanakkale'nin Ayvacık ilçesi açıklarında 18 düzensiz göçmen, sahil güvenlik ekipleri tarafından yakalandı.  ","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
770,2024-11-16 00:00:00,ayvacık,çanakkale,Ayvacık'ta 38 Düzensiz Göçmen Yakalandı,  Çanakkale'nin Ayvacık ilçesinde gerçekleştirilen operasyonlarda 38 düzensiz göçmen yakalandı.  ,"{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
771,2024-10-14 00:00:00,ayvacık,çanakkale,Ayvacık'ta Uyuşturucu Operasyonu,"  Samsun'un Ayvacık ilçesinde düzenlenen operasyonda 2,5 kg esrar ve bir şüpheli gözaltına alındı.  ","{""suç_türü"": ""Narkotik Suçları""}","{""suç_türü"": ""Narkotik Suçları""}"
772,2024-11-11 00:00:00,ayvacık,çanakkale,Çanakkale'de 41 Kaçak Göçmen Yakalandı,  Ayvacık'ta 18'i çocuk 41 kaçak göçmen Sahil Güvenlik tarafından yakalandı.  ,"{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
773,2024-04-11 00:00:00,ayvacık,çanakkale,Samsunspor Derneği'nden Okul Boyama Projesi,"  1965 Samsunspor Derneği, Karşıdöngel Haydar İlkokulu'nu kırmızı beyaza boyadı ve öğrencilere hediyeler dağıttı.  ","{
   ""suç_türü"": ""Hiçbiri""
}","{
  ""suç_türü"": ""Hiçbiri""
}"
774,2024-10-29 00:00:00,ayvacık,çanakkale,Ayvacık'ta Anlamlı Cumhuriyet Bayramı Kutlaması,  Ayvacık'ta köylüler Cumhuriyet Bayramı için özel bir video hazırladı. Sosyal medyada beğenildi.  ,"{
""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
775,2024-10-27 00:00:00,ayvacık,çanakkale,Çanakkale Ayvacık'ta Deprem,"  AFAD, Ayvacık'ta 4.3 büyüklüğünde deprem meydana geldiğini açıkladı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
776,2024-10-23 00:00:00,ayvalık,balıkesir,Ayvalık'ta 89 Düzensiz Göçmen Yakalandı,"  Balıkesir'de jandarma, 89 düzensiz göçmen ve 2 kaçakçıyı yakaladı. Operasyonda can yeleği de ele geçirildi.  ","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
777,2024-04-11 00:00:00,ayvalık,balıkesir,Şahika Ercümen'den Kızıl Mercanlara Dalış,"  Ercümen, Ayvalık'ta 30 metreye serbest dalış yaparak Kırmızı Mercanları tanıttı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
778,2024-11-19 00:00:00,ayvalık,balıkesir,Ayvalık'ta Yelken Yarışları Start Aldı,"  Balıkesir'in Ayvalık ilçesinde Türkiye Yelken Federasyonu'nun düzenlediği Yelken Ligi 1. ayak IQ FOIL-TECHNO 293 yarışları ve 'Milli Takım' seçmeleri başladı. 200 sporcu, 23 Kasım'a kadar Ayvalık'ın sularında yarışacak. Törende, uluslararası başarılar elde eden sporculara plaket takdim edildi.  ","{""suç_türü"": ""Hiçbiri""}","{
   ""suç_türü"": ""Hiçbiri""
}"
779,2024-10-29 00:00:00,ayvalık,balıkesir,Ayvalık’ta Cumhuriyet Bayramı Coşkuyla Kutlandı,"  Balıkesir'in Ayvalık ilçesinde, Cumhuriyetin 101. yıldönümü büyük bir coşku ile kutlandı. Cadde ve sokaklar ay-yıldızlı bayraklarla donatıldı, törenler düzenlendi ve ödüller verildi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
780,2024-10-24 00:00:00,ayvalık,balıkesir,Kaybolan Balıkçının Cesedi Midilli'de Bulundu,  Ayvalık'ta kaybolan balıkçı Kadir Kalanoğlu'na ait olabileceği düşünülen ceset Midilli'de bulundu.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
781,2024-11-19 00:00:00,ayvalık,balıkesir,Ayvalık'ta Yelken Ligi Yarışları Başladı,"  Ayvalık'ta Türkiye Yelken Federasyonu Yelken Ligi Birinci Ayak IQ FOIL-TECHNO 293 yarışları başladı. Belediye Başkanı Ergin, bölgenin su sporları merkezi olma hedefini yineledi ve bu etkinliklerin turizme katkısını vurguladı.  ","{""suç_türü"": ""Hiçbiri""}","{
""suç_türü"": ""Hiçbiri""
}"
